Rule ID,Rule,EC number,Reaction order,Diameter,Score,,,
4.2.3.a.1.f,([C:1][CH:2]([NH2:3])[C:4][O:5][P:6]([O:7])([O:8])(=[O:9]))>>([C:1][C:2]([NH2:3])=[C:4].[OH:5][P:6]([O:7])([O:8])(=[O:9])),4.2.3.a.1.f,1,1,doubledirection,,,
4.2.3.a.1.r,([C:1][C:2]([NH2:3])=[C:4].[OH:5][P:6]([O:7])([O:8])(=[O:9]))>>([C:1][CH:2]([NH2:3])[C:4][O:5][P:6]([O:7])([O:8])(=[O:9])),4.2.3.a.1.r,1,1,doubledirection,,,
4.2.3.a.2.f,([CH2:2]([NH2:3])[C:4][O:5][P:6]([O:7])([O:8])(=[O:9]))>>([CH:2]([NH2:3])=[C:4].[OH:5][P:6]([O:7])([O:8])(=[O:9])),4.2.3.a.2.f,1,1,doubledirection,,,
4.2.3.a.2.r,([CH:2]([NH2:3])=[C:4].[OH:5][P:6]([O:7])([O:8])(=[O:9]))>>([CH2:2]([NH2:3])[C:4][O:5][P:6]([O:7])([O:8])(=[O:9])),4.2.3.a.2.r,1,1,doubledirection,,,
4.2.3.b.1.f,"([O:1]=[C:2][CH,CH2:3][C:4][O:5][P:6]([O:7])([O:8])(=[O:9]))>>([O:1]=[C:2][C:3]=[C:4].[OH:5][P:6]([O:7])([O:8])(=[O:9]))",4.2.3.b.1.f,1,1,doubledirection,,,
4.2.3.b.1.r,([O:1]=[C:2][C:3]=[C:4].[OH:5][P:6]([O:7])([O:8])(=[O:9]))>>([O:1]=[C:2][C:3][C:4][O:5][P:6]([O:7])([O:8])(=[O:9])),4.2.3.b.1.r,1,1,doubledirection,,,
4.2.3.c.1.f,"([CH,CH2,CH3:1][C:2]=[C:3][C:4][O:5][P:6]([O:7])([O:8])(=[O:9]))>>([*:1]=[C:2][C:3]=[C:4].[OH:5][P:6]([O:7])([O:8])(=[O:9]))",4.2.3.c.1.f,1,1,doubledirection,,,
4.2.3.c.1.r,([C:1]=[C:2][C:3]=[C:4].[OH:5][P:6]([O:7])([O:8])(=[O:9]))>>([C:1][C:2]=[C:3][C:4][O:5][P:6]([O:7])([O:8])(=[O:9])),4.2.3.c.1.r,1,1,doubledirection,,,
4.3.1.a.1.f,"([O:1]=[C:2][CH,CH2:3][C:4][N:5])>>([O:1]=[C:2][*:3]=[C:4].[N:5])",4.3.1.a.1.f,1,1,doubledirection,,,
4.3.1.a.1.r,"([O:1]=[C:2][C:3]=[C:4].[NH,NH2,NH3:5])>>([O:1]=[C:2][C:3][C:4][*:5])",4.3.1.a.1.r,1,1,doubledirection,,,
4.3.1.b.1.f,"([O:1]=[C:2][C:6]=[C:7][CH,CH2:3][C:4][N:5])>>([O:1]=[C:2][C:6]=[C:7][*:3]=[C:4].[N:5])",4.3.1.b.1.f,1,1,doubledirection,,,
4.3.1.b.1.r,"([O:1]=[C:2][C:6]=[C:7][C:3]=[C:4].[NH,NH2,NH3:5])>>([O:1]=[C:2][C:6]=[C:7][C:3][C:4][*:5])",4.3.1.b.1.r,1,1,doubledirection,,,
4.3.1.c.1.f,"([N:1][C:2][CH,CH2:3][C:4]1=[C:5][C:6]=[C:7][C:8]=[C:9]1)>>([N:1].[C:2]=[*:3][C:4]1=[C:5][C:6]=[C:7][C:8]=[C:9]1)",4.3.1.c.1.f,1,1,doubledirection,,,
4.3.1.c.1.r,"([NH,NH2,NH3:1].[C:2]=[C:3][C:4]1=[C:5][C:6]=[C:7][C:8]=[C:9]1)>>([*:1][C:2][C:3][C:4]1=[C:5][C:6]=[C:7][C:8]=[C:9]1)",4.3.1.c.1.r,1,1,doubledirection,,,
4.3.1.d.1.f,"([C:1][CH:2]([NH2:3])[CH,CH2:4][OH:5])>>([C:1][C:2]([*:4])=[O:5].[NH3:3])",4.3.1.d.1.f,1,1,doubledirection,,,
4.3.1.d.1.r,"([C:1][C:2]([CH2,CH3:4])=[O:5].[NH3:3])>>([C:1][CH:2]([NH2:3])[*:4][OH:5])",4.3.1.d.1.r,1,1,doubledirection,,,
4.3.1.d.2.f,"([CH2:2]([NH2:3])[CH,CH2:4][OH:5])>>([CH:2]([*:4])=[O:5].[NH3:3])",4.3.1.d.2.f,1,1,doubledirection,,,
4.3.1.d.2.r,"([CH:2]([CH2,CH3:4])=[O:5].[NH3:3])>>([CH2:2]([NH2:3])[*:4][OH:5])",4.3.1.d.2.r,1,1,doubledirection,,,
4.3.2.a.1.f,([O:1]=[C:2][NH:3][C:4][OH:5])>>([O:1]=[C:2][NH2:3].[C:4]=[O:5]),4.3.2.a.1.f,1,1,doubledirection,,,
4.3.2.a.1.r,([O:1]=[C:2][NH2:3].[C:4]=[O:5])>>([O:1]=[C:2][NH:3][C:4][OH:5]),4.3.2.a.1.r,1,1,doubledirection,,,
5.3.1.a.1.f,([OH:1][C:2]1[CH:3]([OH:4])[C:5][C:6][C:7][O:8]1)>>([OH:1][C:2][C:3]1([OH:4])[C:5][C:6][C:7][O:8]1),5.3.1.a.1.f,1,1,doubledirection,,,
5.3.1.a.1.r,"([OH:1][CH,CH2:2][C:3]1([OH:4])[C:5][C:6][C:7][O:8]1)>>([OH:1][*:2]1[CH:3]([OH:4])[C:5][C:6][C:7][O:8]1)",5.3.1.a.1.r,1,1,doubledirection,,,
5.3.2.a.1.f,([C:1]=[C:2][OH:3])>>([C:1][C:2]=[O:3]),5.3.2.a.1.f,1,1,doubledirection,,,
5.3.2.a.1.r,"([CH,CH2,CH3:1][C:2]=[O:3])>>([*:1]=[C:2][OH:3])",5.3.2.a.1.r,1,1,doubledirection,,,
5.3.2.b.1.f,"([O:1]=[C:2][CH,CH2:3][C:4]=[C:5])>>([O:1]=[C:2][C:3]=[C:4][C:5])",5.3.2.b.1.f,1,1,doubledirection,,,
5.3.2.b.1.r,"([O:1]=[C:2][C:3]=[C:4][CH,CH2,CH3:5])>>([O:1]=[C:2][C:3][C:4]=[C:5])",5.3.2.b.1.r,1,1,doubledirection,,,
5.4.2.a.1.f,([CH2:1][C:2][O:3][P:4]([OH:5])([OH:6])=[O:7])>>([O:3]=[C:2][CH2:1][P:4]([OH:5])([OH:6])=[O:7]),5.4.2.a.1.f,1,1,doubledirection,,,
5.4.2.a.1.r,([O:3]=[C:2][CH2:1][P:4]([OH:5])([OH:6])=[O:7])>>([CH2:1][C:2][O:3][P:4]([OH:5])([OH:6])=[O:7]),5.4.2.a.1.r,1,1,doubledirection,,,
5.4.3.a.1.f,"([OH:1][C:2](=[O:3])[C:4]([NH2:5])[CH,CH2,CH3:6])>>([OH:1][C:2](=[O:3])[C:4][C:6][NH2:5])",5.4.3.a.1.f,1,1,doubledirection,,,
5.4.3.a.1.r,"([OH:1][C:2](=[O:3])[CH,CH2:4][C:6][NH2:5])>>([OH:1][C:2](=[O:3])[C:4]([NH2:5])[C:6])",5.4.3.a.1.r,1,1,doubledirection,,,
5.4.3.b.1.f,"([NH2:1][CH2:2][CH,CH2,CH3:3])>>([CH3:2][C:3][NH2:1])",5.4.3.b.1.f,1,1,doubledirection,,,
5.4.3.b.1.r,([CH3:2][C:3][NH2:1])>>([NH2:1][CH2:2][C:3]),5.4.3.b.1.r,1,1,doubledirection,,,
5.4.99.a.1.f,([*:1][CH:2]([CH3:3])[C:4](=[O:5])[OH:10])>>([*:1][CH2:2][CH2:3][C:4](=[O:5])[OH:10]),5.4.99.a.1.f,1,1,doubledirection,,,
5.4.99.a.1.r,([*:1][CH2:2][CH2:3][C:4](=[O:5])[OH:10])>>([*:1][CH:2]([CH3:3])[C:4](=[O:5])[OH:10]),5.4.99.a.1.r,1,1,doubledirection,,,
6.4.1.a.1.f,"([O:1]=[C:2][CH,CH2,CH3:3].[OH:4][C:5](=[O:6])[OH:7])>>([O:1]=[C:2][C:3][C:5](=[O:6])[OH:7].[OH2:4])",6.4.1.a.1.f,1,1,doubledirection,,,
6.4.1.a.1.r,([O:1]=[C:2][C:3][C:5](=[O:6])[OH:7].[OH2:4])>>([O:1]=[C:2][C:3].[OH:4][C:5](=[O:6])[OH:7]),6.4.1.a.1.r,1,1,doubledirection,,,
9.9.9.a.1.f,([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][CH:7]=[O:8])>>([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[CH:7]=[O:8]),9.9.9.a.1.f,1,1,doubledirection,,,
9.9.9.a.1.r,([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[CH:7]=[O:8])>>([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][CH:7]=[O:8]),9.9.9.a.1.r,1,1,doubledirection,,,
9.9.9.a.2.f,([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][C:7]#[N:8])>>([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[C:7]#[N:8]),9.9.9.a.2.f,1,1,doubledirection,,,
9.9.9.a.2.r,([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[C:7]#[N:8])>>([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][C:7]#[N:8]),9.9.9.a.2.r,1,1,doubledirection,,,
9.9.9.a.3.f,([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][CH2:9][CH:7]=[O:8])>>([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[CH2:9][CH:7]=[O:8]),9.9.9.a.3.f,1,1,doubledirection,,,
9.9.9.a.3.r,([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[CH2:9][CH:7]=[O:8])>>([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][CH2:9][CH:7]=[O:8]),9.9.9.a.3.r,1,1,doubledirection,,,
9.9.9.a.4.f,([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][CH2:9][C:7]#[N:8])>>([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[CH2:9][C:7]#[N:8]),9.9.9.a.4.f,1,1,doubledirection,,,
9.9.9.a.4.r,([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[CH2:9][C:7]#[N:8])>>([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][CH2:9][C:7]#[N:8]),9.9.9.a.4.r,1,1,doubledirection,,,
9.9.9.a.5.f,([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][Cl:7])>>([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[Cl:7]),9.9.9.a.5.f,1,1,doubledirection,,,
9.9.9.a.5.r,([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[Cl:7])>>([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][Cl:7]),9.9.9.a.5.r,1,1,doubledirection,,,
9.9.9.a.6.f,([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][CH2:8][Cl:7])>>([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[CH2:8][Cl:7]),9.9.9.a.6.f,1,1,doubledirection,,,
9.9.9.a.6.r,([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[CH2:8][Cl:7])>>([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][CH2:8][Cl:7]),9.9.9.a.6.r,1,1,doubledirection,,,
9.9.9.a.7.f,([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][CH:8]=[CH2:7])>>([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[CH:8]=[CH2:7]),9.9.9.a.7.f,1,1,doubledirection,,,
9.9.9.a.7.r,([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[CH:8]=[CH2:7])>>([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][CH:8]=[CH2:7]),9.9.9.a.7.r,1,1,doubledirection,,,
9.9.9.a.8.f,([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][CH2:7][OH:8])>>([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[CH2:7][OH:8]),9.9.9.a.8.f,1,1,doubledirection,,,
9.9.9.a.8.r,([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[CH2:7][OH:8])>>([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][CH2:7][OH:8]),9.9.9.a.8.r,1,1,doubledirection,,,
9.9.9.a.9.f,([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][C:7](=[O:8])[OH:9])>>([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[C:7](=[O:8])[OH:9]),9.9.9.a.9.f,1,1,doubledirection,,,
9.9.9.a.9.r,([C:1]1[C:2]=[C:3][C:4][CH2:5][CH:6]1[C:7](=[O:8])[OH:9])>>([C:1]=[C:2][C:3]=[C:4].[CH2:5]=[CH:6][C:7](=[O:8])[OH:9]),9.9.9.a.9.r,1,1,doubledirection,,,
9.9.9.c.1.f,([C:1][C:2](=[O:3])[CH2:4][C:5]=[C:6][C:7].[O:8]=[C:9]([OH:10])[C:11](=[O:12])[C:13])>>([C:1][C:2](=[O:3])[CH2:4][C:5][CH:6]([C:7])[C:11](=[O:12])[C:13].[O:8]=[C:9]=[O:10]),9.9.9.c.1.f,1,1,doubledirection,,,
9.9.9.c.1.r,([C:1][C:2](=[O:3])[CH2:4][C:5][CH:6]([C:7])[C:11](=[O:12])[C:13].[O:8]=[C:9]=[O:10])>>([C:1][C:2](=[O:3])[CH2:4][C:5]=[C:6][C:7].[O:8]=[C:9]([OH:10])[C:11](=[O:12])[C:13]),9.9.9.c.1.r,1,1,doubledirection,,,
9.9.9.c.2.f,([C:1][C:2](=[O:3])[CH2:4][C:5]=[C:6][C:7].[O:8]=[C:9]([OH:10])[CH:11]=[O:12])>>([C:1][C:2](=[O:3])[CH2:4][C:5][CH:6]([C:7])[CH:11]=[O:12].[O:8]=[C:9]=[O:10]),9.9.9.c.2.f,1,1,doubledirection,,,
9.9.9.c.2.r,([C:1][C:2](=[O:3])[CH2:4][C:5][CH:6]([C:7])[CH:11]=[O:12].[O:8]=[C:9]=[O:10])>>([C:1][C:2](=[O:3])[CH2:4][C:5]=[C:6][C:7].[O:8]=[C:9]([OH:10])[CH:11]=[O:12]),9.9.9.c.2.r,1,1,doubledirection,,,
0.0.0.a.1.f,([CH2:1][CH:2]=[CH:3][CH2:4])>>([CH:1]=[CH:2][CH:3]([O:5][OH:6])[CH2:4]),0.0.0.a.1.f,1,1,other,,,
0.0.1.a.1.f,([CH:1]=[CH:2][CH:3]([O:5][OH:6])[CH2:4])>>([CH:1][CH:2]=[O:6].[CH:3](=[O:5])[CH2:4]),0.0.1.a.1.f,1,1,other,,,
